tanggal,kab_kota,pasar,komoditas_id,komoditas_nama,harga
2026-08-03,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Lamongan,Pasar Blimbing,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Lamongan,Pasar Mantup,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Lamongan,Pasar Sidoharjo,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-04,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-05,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-06,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-07,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-08,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-09,Kabupaten Lumajang,Pasar Baru,4,Beras Medium / kg,11700
2026-08-03,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-04,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-05,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-06,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-07,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-08,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-09,Kabupaten Lumajang,Pasar Pasirian,4,Beras Medium / kg,11700
2026-08-03,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-04,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-05,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-06,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-07,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-08,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-09,Kabupaten Lumajang,Pasar Sukodono,4,Beras Medium / kg,11700
2026-08-03,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Madiun,Pasar Dolopo,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Madiun,Pasar Dungus,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Madiun,Pasar Pagotan,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Madiun,Pasar Umum Caruban,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Magetan,Pasar Gorang Gareng I Kawedanan,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Magetan,Pasar Maospati,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-04,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-05,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-06,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-07,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-08,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-09,Kabupaten Magetan,Pasar Sayur I,4,Beras Medium / kg,13200
2026-08-03,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Malang,Pasar Karang Ploso,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-04,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-05,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-06,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-07,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-08,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-09,Kabupaten Malang,Pasar Kepanjen,4,Beras Medium / kg,13300
2026-08-03,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Malang,Pasar Lawang,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Malang,Pasar Singosari,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Malang,Pasar Turen,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Mojokerto,Pasar Gempol  Kerep,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-04,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-05,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-06,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-07,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-08,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-09,Kabupaten Mojokerto,Pasar Kedung Maling,4,Beras Medium / kg,14000
2026-08-03,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-04,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-05,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-06,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-07,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-08,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-09,Kabupaten Mojokerto,Pasar Poh Jejer,4,Beras Medium / kg,14000
2026-08-03,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Mojokerto,Pasar Raya Mojosari,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Nganjuk,Pasar Berbek,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-04,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-05,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-06,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-07,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-08,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-09,Kabupaten Nganjuk,Pasar Wage,4,Beras Medium / kg,12300
2026-08-03,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Nganjuk,Pasar Warujayeng,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Ngawi,Pasar Beran,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Ngawi,Pasar Besar Ngawi,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Ngawi,Pasar Paron,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-04,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-05,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-06,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-07,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-08,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-09,Kabupaten Pacitan,Pasar Arjosari,4,Beras Medium / kg,13200
2026-08-03,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Pacitan,Pasar Arjowinangun,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-04,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-05,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-06,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-07,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-08,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-09,Kabupaten Pacitan,Pasar Minulyo,4,Beras Medium / kg,13500
2026-08-03,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Pamekasan,Pasar Kolpajung,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Pamekasan,Pasar Waru,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13200
2026-08-07,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13200
2026-08-08,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13200
2026-08-09,Kabupaten Pasuruan,Pasar Bangil,4,Beras Medium / kg,13200
2026-08-03,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-04,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-05,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-06,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-07,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-08,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-09,Kabupaten Pasuruan,Pasar Pandaan,4,Beras Medium / kg,13250
2026-08-03,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Pasuruan,Pasar Sukorejo,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-04,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-05,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-06,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-07,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-08,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-09,Kabupaten Ponorogo,Pasar Legi,4,Beras Medium / kg,12000
2026-08-03,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-04,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-05,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-06,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-07,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-08,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-09,Kabupaten Ponorogo,Pasar Sumoroto,4,Beras Medium / kg,14000
2026-08-03,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Probolinggo,Pasar Dringu,4,Beras Medium / kg,13000
2026-08-03,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-04,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-05,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-06,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-07,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-08,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-09,Kabupaten Probolinggo,Pasar Leces,4,Beras Medium / kg,12500
2026-08-03,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-04,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-05,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-06,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-07,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-08,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-09,Kabupaten Probolinggo,Pasar Semampir,4,Beras Medium / kg,14000
2026-08-03,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Sampang,Pasar Rongtengah,4,Beras Medium / kg,12900
2026-08-03,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Sampang,Pasar Srimangunan,4,Beras Medium / kg,12900
2026-08-03,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-04,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-05,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-06,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-07,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-08,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-09,Kabupaten Sidoarjo,Pasar Krian,4,Beras Medium / kg,14300
2026-08-03,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-04,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-05,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-06,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-07,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-08,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
2026-08-09,Kabupaten Sidoarjo,Pasar Larangan,4,Beras Medium / kg,13000
